1587,라메흐꺄도,"‘바다의 선물’이라는 뜻의 한식 해산물 전문점. 외부에 장식된 현수막이 말해주듯, 가수 이하이의 부모님이 운영하는 음식점이다. 인천에서 직송된 제철 꽃게를 비법 간장으로 절인 간장게장이 대표메뉴다. 간장게장 정식은 간장게장과 함께 소라, 전복, 미역과 다시마 등 싱싱하고 알 굵은 해산물을 이용한 반찬이 여럿 곁들여 나온다. 바비, 이수현 등 이하이와 한솥밥을 먹었던 YG엔터테인먼트 소속 연예인들이 남긴 메시지를 보는 재미도 쏠쏠하다. 이하이가 눈 감고도",한식
1588,삼원가든,"삼원가든은 현지 레스토랑계의 장인으로, 1976년 처음 문을 열어 서울에서 가장 큰 식당으로서뿐만 아니라 질 높은 정통 한식 요리를 제공하고 있다.",한식
1589,초록뱀푸드팜,초록뱀푸드팜은 파노라믹 뷰와 멋있는 인테리어가 돋보이는 브런치 다이닝과 전경련빌딩 50층의 전용 연회 공간에서 다양한 파티와 결혼 행사하는 ‘프로미나드’가 있는 공간이다. ,한식
1590,만나분식,"배화여고 가는 길에 있는 서촌의 분식집은 50년이 넘는 세월 동안 같은 자리에서 문을 연다. 흔한 떡볶이라고 생각할지 모르지만, 만나분식의 떡볶이는 이은자 할머니만의 비밀 양념이 들어가 더욱 감칠맛을 더한다. 열 개 남짓 있는 테이블은 문을 열리고 얼마 안 가 사람들로 꽉 찬다. 인근 주민과 학교 학생들의 굶주린 배를 채웠던 곳이며, 이곳을 위해 먼 지역과 국가에서도 찾아올 정도다. 바싹하게 튀겨 쫀득하게 먹을 수 있는 떡 튀김은 지금까지도 많은 사람이",한식
1591,손맛김밥,"1980년 문을 연 ‘할머니 김밥’을 어머니에게서 이어받은 지금의 사장님이 ‘손맛김밥’으로 다시 문을 열어 2대 걸쳐 통인시장에서 자리를 지키고 있다. 어머니의 요청으로 갓 대학에 들어간 이래로 매일 김밥 장사를 도왔던 것이 손맛김밥의 시작이었다. 둘째 딸은 “엄마의 손맛이 좋으니 ‘할머니 김밥’이 아닌 ‘손맛김밥’으로 하자”고 제안하였고, 지금의 이름이 지어졌다. 통인시장만의 독특한 화폐인 엽전으로 김밥을 구매하여 도시락 카페를 이용하는 이색 체험도 ",한식
1592,씨제이더마켓 제일제당센터점,"2018년 6월 1일에 문을 연 서울에서 가장 ‘핫’한 곳 중 하나. 특별한 미식과 새로운 라이프스타일, 식문화 트렌드를 경험할 수 있는 복합 식문화 공간이다. CJ제일제당의 모든 가정 간편식 브랜드 제품부터 해외 유명 브랜드 식재료까지 한꺼번에 쇼핑하고, 즉석에서 맛도 볼 수 있다. 정문을 열고 들어갔을 때 왼쪽에는 브랜드 스토어인 ‘올리브 그로서리’가, 오른쪽에는 레스토랑인 ‘올리브 델리’가 있다. 올리브 그로서리에서는 CJ제일제당의 가정 간편식 제",한식
1593,능라밥상,"능라밥상은 북한에서 남한으로 넘어온 사장님이 직접 운영하는 북한음식 전문점이다. 한국에서는 상대적으로 덜 알려진 개성무찜, 어복쟁반, 평양온반등 북한의 음식문화를 대중에게 알리기 위해 문을 열었다고 한다.  ",한식
1594,로야디,카페 로야디는 한국 전통요소를 응용해 퓨전 디저트를 만드는 수제 디저트 전문점이다. 미니 떡 케이크와 설기 마들렌이 인기 메뉴이며 아침 식사용으로 좋은 떡 샌드위치를 판매해 바쁜 직장인들에게 좋은 반응을 얻고 있다. ,한식
1595,정애맛담,서울 남성시장에 위치한 정애맛담은 한국의 전통음식인 떡에 현대적인 감각을 더한 퓨전 떡집이다. 고물을 묻혀 먹는 말랑 인절미와 빵 대신 담백한 설기에 팥앙금과 버터를 넣은 앙버떡이 인기 메뉴다. 이외에도 매일 아침 좋은 재료로 만드는 수많은 종류의 신선한 떡을 생산하여 판매하기 때문에 다양하게 맛볼 수 있다.  ,한식
1596,시루케이크,"시루케이크는 상수에 위치한 떡 디저트 카페다. 국내산 쌀과 우유, 생크림만을 사용한 떡을 선보인다. 감각 있는 한국식 디저트를 찾는 사람이라면 꼭 들러야 할 곳이다. 떡케이크 판매와 함께 강습도 있어서 원데이, 단기, 장기 수강도 가능하다. ",한식
1597,맛을 그리다,"맛을 그리다는 성수동에 위치한 한국 전통 디저트 카페다. 궁중에서 내려오는 우리나라 전래떡인 두텁떡, 꽃송편, 설기가 유명하다. ",한식
1598,경기떡집,"1958년부터 종로 흥인제분소에서 시작된 가게의 역사가 망원동으로 이전해 이어지고 있다. 경기떡집의 창업주인 아버지의 떡 제조 기술을 이어받은 그의 아들들이 2대째 운영 중이며, 아들 중 한 명은 최연소 떡 명장 타이틀을 갖고 있다. 대표상품은 ‘이티떡’이로 이북식 인절미인데, 앙금이 떡을 두르고 있는 독특한 모양이 인상적이다. 전통을 고수하고 이어가는 것을 목표로 현대인이 가볍게 즐길 수 있는 건강한 디저트로 떡을 연구하고 있다.",한식
1599,코끼리분식,"공덕동 즉석 떡볶이 거리에서 유명한 맛집 중 한 곳으로, 3대째 운영 중이다. 많은 사람에게 맛을 인정받아 대한민국 레스토랑 가이드북 <블루리본 서베이>에 2017년, 2018년 2년 연속 소개되었다. 즉석떡볶이를 다 먹고 난 후 그 양념으로 밥을 볶아 먹는 것도 별미다. 떡볶이와 튀김 모두 저렴한 가격을 오랫동안 유지하고 있다.",한식
1600,피맛골,"피맛골은 종로구 종로1가부터 6가까지 이어진 먹자골목이다. 조선 시대에는 하급 관료나 서민들이 큰길을 가다가 고관대작을 만나면 길가에 엎드려 예의를 표했는데, 이런 일이 빈번하자 번거로웠던 서민들은 아예 큰 길 양쪽 뒤편의 좁은 골목을 이용하게 되었다. 이 길을 따라 목로주점, 모주집, 장국밥집이 연이어져 서민들에게 사랑받는 장소가 되었고, 말을 피하는 골목이라 하여 피맛골이라 불렸다.  ",한식
1601,함초간장게장,"다양한 방송매체에 소개된 간장게장, 해물 요리 한식당이다. 함초를 발효시켜 만든 간장을 사용한 간장 게장이 인기메뉴이다. 매장은 한국적인 분위기로, 외국인 관광객도 많이 찾아 메뉴판에 중국어, 일본어 음식 표기와 영어 음식 설명이 되어 있다.
 ",한식
1602,별난오리,"별난오리는 동대문에 위치한 오리요리 전문점이다. 메뉴로는 전기훈제오리구이, 별난오리탕 두 가지가 있으며, 각각 반마리씩 섞어서 주문하는 것도 가능하다. 마지막으로는 볶음밥도 먹을 수 있다.",한식
1603,발우공양,"발우공양은 대한불교 조계종에서 유일하게 직접 운영하는 사찰 음식 전문점으로, 미쉐린 가이드에 소개되기도 했다. 발우공양의 다양한 메뉴는 사찰에서 전승되고 있는 전통적인 조리법으로 만들어진 사찰음식의 원형을 간직하고 있다. 발우공양에서는 음식과 더불어 사찰음식의 전통과 문화를 함께 음미할 수 있다. ",한식
1604,일도씨닭갈비 광화문점,"일도씨닭갈비는 세련된 레스토랑과 같은 분위기의 닭갈비 음식점이다. 치즈 닭갈비, 콩나물닭갈비 등 다양한 닭갈비 종류를 판매하여 인기를 끌고 있다. ",한식
1605,베이스이즈나이스 (base is nice),베이스이즈나이스 (base is nice)는 '채소'를 주인공으로 삼아 식재료 본연의 맛을 전하고 있는 채소 친화적 식당이다. 계절마다 달라지는 채소의 매력을 담아 만들어진 다양한 메뉴들을 만나 볼 수 있다. 특히 홍고추 퓌레의 구운 두부 밥은 베이스이즈나이스 (base is nice)의 시그니처 메뉴이다. 신선하고 맛있는 채소 식사로 속도 편안하고 잊지 못할 한 끼를 경험 해보자.,한식
1606,[백년가게] 진성식당,"서울의 중심이라 일컬어지는 청담동에서 30년 가까이 칼국수를 판매하고 있는 진성식당은 1990년 창업 이후 꾸준한 맛을 위해 노력해 왔다. 경험이 일천해 창업 초창기에는 무수히 많은 실패를 맛봤으나 전국 유명 음식점을 찾아다니며 벤치마킹하고, 직접 음식의 맛을 개선하려는 노력을 통해 지금의 진성식당이 탄생할 수 있었다. 

대표메뉴인 칼국수는 사골과 잡뼈를 아침부터 저녁까지 8시간 이상 끓여 낸 국물에 표고와 홍고추 등을 얹어 맛을 내고 있다. 왕만두 ",한식
1607,[백년가게] 고려정,"고려정은 35년 가까이 한 자리에서 한식을 서비스하고 있는 가게다. 고려정은 왕갈비탕, 우거지내장탕, 양곰탕, 선지해장국, 오차돌솥밥, 매장에서 직접 제조한 된장으로 조리한 차돌된장찌개 등의
식사류와 차돌박이, 치맛살, 소막창 등의 육류를 전문으로 서비스하고 있는데, 이중 고객들의 반응이 가장 뜨거운 것은 단연 차돌박이와 된장찌개다. 30년을 이어온 창업주의 손맛이 깃든 특제소스와 고려정만의 전통 된장기법으로 만든 된장찌개가 고기의 풍미를 더욱 살려주며",한식
1608,[백년가게] 종가집,"구불구불 이어진 인사동 좁은 골목을 들어가다 보면 고즈넉하면서도 정겨움이 넘쳐나는 가게가 등장한다. 종가집은 인사동 좁은 골목에서 20년 넘게 영업을 이어오고 있는 서울 토박이 음식점 중 하나인 곱창전골집이다. 전 국민이 어려움을 겪었던 IMF, 광우병 사태, 코로나도 무사히 견뎌내며 나날이 성장하고 있는 종가집은 언제나 변함없는 맛과 정직함을 유지하기 위해 다양한 노력을 기울이고 있다. 

고객들에게 민감하게 받아들여질 수 있는 곱창 특유의 냄새를 잡",한식
1609,[백년가게] 시골감자국,"김이 모락모락 나는 국물에서는 진한 육수만의 깊은 맛과 구수한 향이 코를 자극하며 부드럽고 감칠맛이 나는 고기는 먹는 이의 혀를 간지럽힌다. 은평구에서 33년 가까이 변함없는 맛의 감자탕을 만들고 있는 시골감자국의 대표메뉴는 바로 우거지 감자탕이다. 

시골감자국은 은평구의 토박이 음식점으로 지정된 은평구의 대표 감자탕집이다. 현재 아들과 딸, 사위가 함께 분담하여 식당을 경영하고 있으며 거리가 조금 멀더라도 언제 어디서든 따뜻한 음식을 맛 볼 수 있도",한식
1610,[백년가게] 싸리골,"국물에 잠긴 갈비와 맛있게 익어가는 생삼겹살이 고객의 젓가락을 유혹한다. 1990년 개업한 후 집에서 먹는 밥 한 끼를 대접 한다는 마음으로 지금까지 31년을 이어온 맛집이다. 대표 메뉴인 ‘국물 갈비’는, 신선한 한 돈 갈빗살과 목살을 열 가지 넘는 양념에 잰 후 숙성시켜 조려먹는 갈비로 손님들이 많이 찾는다. 

신선도와 씹는 맛을 위해 얼리지 않은 한 돈 생 삼겹살을 기계를 사용하지 않고 직접 칼로 썬다. 김치와 무생채에 반해 다시 찾는 손님도 많",한식
1611,[백년가게] 포도나무,"포도나무는 대표적인 남도 토속음식 중 하나인 짱뚱어탕을 25년째 고수하고 있는 짱뚱어탕 전문점이다. 

짱뚱어는 청정갯벌에서만 살아 개체 수가 적어 접하기 힘든 음식으로, 예로부터 ‘바다의쇠고기’라 불리울 정도로 풍부한 아미노산과 타우린이 함유되어 있으며, 특히 불포화 지방산이 많아 항산화 작용 및 피부미용, 간 기능 개선에 효능이 있어 남녀노소를 불문하고 즐길 수 있는 스태미너 보양식이다. 여기에 갓 지은 냄비밥과 그리고 손으로 쭉쭉 찢은 생김치를 곁",한식
1612,[백년가게] 평양옥,"평양옥은 맑고 깊은 닭곰탕으로 서대문을 대표하는 맛집이다. 대표자가 어머님에게 물려받은 전통방식으로 가마솥에서 닭곰탕을 2대째 끓여 오셨다. 매일같이 새벽 3시가 되면 가마솥에 물을 올리는 일로 하루가 시작이 된다. 1차로 약재를 달이고, 2차로 닭뼈와 닭고기를 끓인 뒤, 3차로 채수를 추가해 끓여 내야 하기 때문이다. 이렇게 가마솥에서 깊게 우려낸 육수는 잘 삶아낸 토종닭과 어우러져 최고의 맛을 낸다. 당일 구매한 재료는 당일에 모두 판매 소진한다는 ",한식
1613,[백년가게] 삼천포식당,"달궈진 돌판 위에 고기가 올라서면 옅은 연기, 치이익 소리와 함께 기분 좋은 냄새가 코를 휘어잡는다. 창업주 배우자의 고향인 삼천포의 이름을 딴 삼천포 식당은 30년 간 흉내내지 않은 삼겹살 맛을 추구하며 뚝심을 지켜오고 있는 돌구이 삼겹살 전문점이다. 삼천포식당의 주방을 도맡고 있는 창업주의 배우자는 창업을 위해 3년간 돼지갈비, 설렁탕, 도가니탕 등의 음식점에서 일하며 기술을 배웠고,

수도요리학원을 수석으로 이수하여 조교 권유를 받았을 정도로 높은",한식
1614,[백년가게] 섬진강민물장어,"섬진강 민물장어는 1984년 개업한 이래 최고의 장어요리와 서비스를 제공하며 40여 년을 이어온 강북구 수유동의 대표적인 외식 명소이다. 모든 재료는 직접 산지에서 공수하며 품질과 신선도를 관리한다. 장어는 통째로 수급하여 주문이 들어오면 신선한 생물을 꺼내어 사용 하고, 여기에 고유한 비법에 따라 신선한 야채와 약재 넣어 10시간을 우려낸 소스와 양념장을 곁들여 조리한다. 밑반찬 역시 매일 아침 국내산 재료로 손수 만들어 풍성함을 더한다. 

단골에게",한식
1615,애플하우스,1987년 반포에서 포장마차로 시작된 애플하우스는 입소문이 퍼지면서 손님들이 몰려 가게를 차리게 됐다. 2022년 재개발로 인해 반포에서 이수로 자리를 이전하게 되었다. 현재 2대째 장사를 이어가기 위해 딸에게 비법을 전수 중이다. 사장님은 지금까지 가게가 이어질 수 있었던 것은 ‘변화 없는 맛’ 때문이라고 한다. 단골들은 옛날 맛 그대로라며 기뻐하고 젊은 고객들은 옛날 맛을 찾아온다.,한식
1616,등촌 최월선칼국수,"주택가 작은 골목, 세련된 간판 대신 오래된 문 위에 ‘칼국수’, ‘버섯매운탕’이라고 투박하게 쓰인 글씨가 정겨운 식당이다. 이곳의 유일한 식사 메뉴는 버섯매운탕. 매운탕을 주문하면 칼국수, 볶음밥까지 함께 나오기 때문에 착한 가격으로 푸짐한 한 끼를 즐길 수 있다. 탕에는 신선한 마늘과 느타리버섯, 미나리가 듬뿍 들어가며, 칼국수보다는 우동 면에 가까운 쫄깃하고 통통한 면발을 사용하는 것이 특징이다.",한식
1617,공항칼국수,1979년 개업 후 대를 이어 45년간 운영하는 공항칼국수는 김포공항 앞 소문난 맛집이다. 푹 고아 낸 한우 육수에 얼큰한 양념장을 넣은 버섯칼국수의 칼칼한 국물 때문에 45년간 손님들의 발걸음이 끊이지 않는다. 칼국수를 다 먹고 난 뒤 그 국물에 볶음밥을 만들어 먹는 것 또한 별미로 꼽힌다. 가게에서 먹는 그대로 집에서 요리할 수 있게 만든 밀키트도 판매한다.,한식
1618,신락원,"1대 할아버지가 처음 ‘안락정’이라는 중식집을 내면서 가업이 시작되었다. 2대 아버지가 가게를 이어받아 운영했고, 다시 가업은 이은 3대 아들은 이름을 ‘신락원’으로 바꿔 오늘에 이르고 있다. 3대째 가업을 잇고 있는 지금의 대표는 8년 전 아버지에게 가게를 물려받기 전까지 대통령의 중식 담당 조리사, 국내 유명 호텔의 중식 셰프라는 화려한 경력을 가지고 있다. 볶음 짬뽕 신락면은 찾는 사람들이 많은 메뉴이며 신락원이 만든 누룽지탕 밀키트는 마트에서 살",한식
1619,수유어묵공장,어묵 공장장 출신 사장님이 수유시장에 작은 평수로 수유어묵공장을 시작했는데 지금은 아들이 아버지에게 기술을 배우며 대를 잇고 있다. 사장님은 어육 살을 배합할 때 날씨까지 고려할 정도로 정성을 기울인다. 이 가게에는 어묵바와 야채 사각 어묵이 유명하다. 특히 야채 사각 어묵은 손도 많이 가고 섬세한 기술이 필요해서 만들어 파는 곳이 드물어 더 인기다.,한식
1620,모퉁이집,"모퉁이집은 강남 번화가가 주택가였을 시절부터 이름에 걸맞게 건물 모퉁이에 자리를 잡은 분식집이다. 본래는 ‘소문난국수집’이라는 상호로 도서실을 다니는 학생들을 대상으로 멸치국수를 판매하였다고 한다. 모퉁이집에서 가장 잘 팔리는 메뉴는 떡라면과 오뎅김밥으로, 외국인 관광객들에게 ‘강남의 라면 맛집’으로 입소문이 나 지도 어플과 번역기를 켜고 물어물어 찾아온다고 한다.",한식
1621,모던눌랑,"1930년대 상하이 문화의 현대적인 신여성을 컨셉으로 만들어진 로맨틱 & 모던 차이니즈 라운지

 모던눌랑은 1930년대 동양의 파리, 화려했던 상하이를 재해석하여 현대적인 신여성을 컨셉으로 만들어진 로맨틱하고 모던한 감성의 MODERN CHINESE LOUNGE이다. 현대(MODERN)의 영문표기와 여성(NÜLANG) 중문표기의 합성어로 중국음식문화에 없었던 세련되고 로맨틱함을 모티브로 새로운 차이니즈 식사를 선보이고 있다.

 가장 로맨틱한 상하이의",중식
1622,팔선,"광동식을 비롯하여 사천, 북경요리 등 수백 가지가 넘는 정통 중국요리를 해낼 수 있는 곳이다. 명성만큼이나 맛, 분위기, 서비스 좋다. 단골손님이 되면 개개인의 취향에 맞춘 요리를 제공해 주기도 한다. 정, 재계의 유명 인사들이 많이 찾는 것으로도 유명하다.",중식
1623,도림,"모던한 분위기에서 품격있게 중국요리를 즐길 수 있다. 주말 점심에는 냉채, 수프, 요리, 후식에 원하는 딤섬을 선택할 수 있는 딤섬테이블이 마련되어 있다. 30종 이상의 중국 차를 티 소믈리에의 설명을 들으면서 즐길 수 있다.",중식
1624,불이아,"중국식 훠궈를 먹을 수 있는 곳. 한국인의 입맛에 맞춰 중국 본토 훠궈보다는 덜 맵다. 쇠고기, 양고기, 각종 채소, 버섯 등 다양한 토핑을 듬뿍 넣은 정식이 대표적인 메뉴이다.",중식
1625,루이키친M,원래는 '루이'라는 이름의 여경옥 셰프가 오픈한 중식당이었는데 여경래 셰프와 함께 '루이키친M'이라는 이름으로 새로 리뉴얼 오픈했다. 코스요리와 일품요리의 다양한 메뉴의 요리를 즐길 수 있는데 한알 탕수육이 시그니처 요리로 유명하다.,중식
1626,야래향,"중국 음식은 불맛이라고도 하는데, 이 집의 주인 겸 주방장은 불을 잘 다루기로 유명하다. 탕수육, 깐풍게살 등 튀김 요리에 강하다. 대형화된 이후에는 맛이 평범해졌다는 평들이 많다.",중식
1627,란주라미엔,"밀가루 반죽을 들고 칼로 썰어내는 도삭면으로 유명하다. 사천도삭면은 짬뽕 비슷한 맛이 나며 란주도삭면은 짜장 비슷한 소스를 얹어준다. 그 외에 칼국수, 보쌈, 샤부샤부 등의 한식 메뉴도 있다. ",중식
1628,도향촌,"천연 재료로 만들어진 중국전통과자점으로, 중국과자 특유의 향과 깊은 맛을 느낄 수 있는 곳이다. 월병 등 다양하게 준비된 중국 과자와 16가지 재료가 들어가는 재스민 차를 함께 먹으면 좋다. 10가지 과일이 들어갔다는 십경월병이 유명한데, 중국풍이어서 우리 입맛에는 잘 안 맞을 수도 있다.",중식
1629,도원,"30여 년 역사의 호텔 중식당으로, 재벌 총수, 정치인들이 자주 찾는 곳으로도 유명하였던 곳이다. 호텔 전체의 레노베이션을 거쳐 새로운 모습으로 바뀌면서 음식 스타일도 한층 트렌디하게 업그레이드 되었다. 분위기, 맛, 서비스 모두 나무랄 데가 없이 훌륭하다.
 ",중식
1630,브루스리,북경오리 전문점 마오에서 운영하는 딤섬과 국수 전문점. 캐주얼하게 즐길 수 있는 서민 중식을 표방하고 있다.,중식
1631,마담밍,"북경식과 사천식 음식을 비교적 대중적인 가격에 맛볼 수 있는 중식당으로, 여름에는 매우면서도 시원한 짬뽕냉면이 인기 메뉴이다. 짬뽕, 짜장면, 게살볶음밥 등은 모든 면과 밥이 무제한 리필이 가능하다. 역삼점을 오픈하면서 선릉역 본점보다 역삼점이 낫다는 평도 있다. ",중식
1632,[백년가게] 동흥관,"70년 동안 한 자리에서 지켜온 세월의 무게가 매장 곳곳 켜켜히 쌓여있다. 화교 출신의 아버지가 창업한 동흥관은 아들을 거쳐 손자에게로, 70년 동안 대를 이어 승계되고 있다. 동흥관은 아직 전쟁의 화마가 채 가시지 않았던 1951년 창업된 중화요리 전문점이고 실제 사업자 등록증은 1950년에 교부 받은 것으로 서울시 자료에 기록되어있으며 중화요리로는 서울에서 제일 오래된 사업자 등록이다. 동흥관은 한국직원 없이 전원 중국, 화교 출신의 쉐프로 구성되어",중식
1633,스타쉐프,신라호텔 출신 오너 셰프가 맛깔스러운 중식을 낸다. 테이블이 12개밖에 없어 저녁에는 예약하고 가는 것이 좋다. 최상급 소고기를 사용한 등심스테이크샐러드와 소고기탕수육이 인기 메뉴이다. 저녁 늦게까지 술 마시기에 좋은 분위기여서 2차 장소로도 많이 이용된다.,중식
1634,서궁,"군만두 제대로 하는 중국집이 흔치 않은 요즘, 군만두를 제대로 만들어 파는 집이다. 돼지고기가 아니라 소고기를 쓰는데, 생강 향이 적당히 배어나는 맛이 훌륭하다.",중식
1635,[백년가게] 송죽장,송죽장은 1952년에 처음 중식 요리집을 시작한 신무송 전 화교 외식업협회 회장이 운영해왔던 곳을 이제는 장남인 신연경씨가 그 맛을 잇고 있다. 그리고 손주에게로 비법이 전수되고 있는 70년 역사의 중화요리 전문점이다. 서민들도 부담 없이 먹을 수 있도록 모든 메뉴는 저렴한 가격을 유지하고 있으며 3층 전체를 통째로 활용하고 있어 고객의 편의성이 높다. 송죽장만의 음식 비결은 직접 뽑아내는 고추기름과 면이다. 매콤하면서도 부드러운 고추기름은 송죽장의 7,중식
1636,개화,"3대째 40여 년 전통을 이어오는 중식집. 짜장면이 맛있는 집으로도 유명하다. 감자와 양파, 당근, 돼지고기를 넣어 볶은 짜장에 직접 뽑은 면발 맛이 좋다. 홍합을 듬뿍 넣은 홍합짬뽕, 깐쇼새우, 난자완스 등도 추천할 만하다. ",중식
1637,웨스턴차이나,"정통 딤섬을 맛볼 수 있는 곳. 세트메뉴는 중식요리와 여러 종류의 딤섬을 즐기기 좋다. 단품도 비교적 저렴해 푸짐하게 먹을 수 있다. 또 채소, 과일 샐러드는 무제한으로 제공한다.",중식
1638,외백,화상이 하는 중식당. 전반적으로 신선한 재료와 불 맛 잘 살린 요리들은 탄탄한 기본기로 실망시키는 요리가 없는 편이다.,중식
1639,골드피쉬 딤섬퀴진,"중국, 홍콩에서 살다가 건너온 셰프가 새로 문을 연 딤섬 전문점. 딤섬 전문점답게 속이 꽉 차 있고 식감이 좋은 딤섬을 맛볼 수 있다. 볶음밥이나, 국수 같은 다른 메뉴들도 괜찮다.",중식
1640,주,"조선호텔 호경전 창립 멤버인 주덕성 셰프가 운영하는 곳이다. 불을 잘 사용하여 원재료의 맛을 잘 살려냈다. 테이블이 4개, 룸이 하나 정도 있는 작은 규모다.",중식
1641,타워차이,"샥스핀 전문 중식당. 일반적인 중식 요리들도 내고 있지만, 주력 메뉴는 샥스핀으로 수프, 찜 등 샥스핀을 이용한 다양한 요리를 맛볼 수 있다. 보통 사용하는 가공된 냉동 샥스핀이 아니라 직접 남태평양산 화이트 샤크 샥스핀을 가공하여 들여온 것을 사용하고 있다.",중식
1642,파크루안 역삼점,현대적인 것과 고풍스러운 느낌이 잘 어우러진 분위기에서 격조 있게 정통 중국 요리를 즐길 수 있는 곳이다. 가족 모임이나 손님 접대에도 좋다.,중식
1643,금홍,검은색으로 내부를 꾸민 일본풍의 작은 차이니스 레스토랑. 기름기가 적고 담백한 맛이 특징이다. 중하를 사용한 간소새우와 사천탕면이 인기 메뉴이다. ,중식
1644,신성각,"수타면으로 만든 짜장면을 맛볼 수 있는 곳. 중식당이지만 술은 팔지 않는다. 요리 메뉴는 취급하지 않고 면 요리 몇 가지와 탕수육, 잡채만 한다. 짬뽕은 홍합, 조개, 호박, 배추, 양배추, 표고버섯 등을 넣어 매콤한 맛을 낸다.",중식
1645,리샨,"미국 차이나타운 스타일의 퓨전 중식을 하는 곳으로, 신세대 스타일 키친과 바를 내세우는 곳이다. 수족관이 따로 있어 신선하고 맛있는 해산물을 골라 먹을 수 있다. 새우 와사비 크림소스가 인기 메뉴이다.",중식
1646,쟈니덤플링,"입안에 육즙이 가득 터지는 맛있는 만두전문점. 한 면은 굽고 한 면은 찐 군만두, 새우와 고기가 가득 들어간 새우물만두 등 다양한 메뉴의 수제만두들이 있다. 채식주의자들을 위한 만두메뉴도 있다.",중식
1647,마오,"내부는 팝아트적인 마오의 초상화 등으로 트렌디 하면서도 중국 본토의 분위기가 나도록 꾸며져 있다. 서울에서는 몇 안되는, 비교적 저렴한 가격으로 북경 오리(카오야)를 즐길 수 있는 곳이다. 오전 11시 반에 문을 열어 새벽 3시까지 영업한다.",중식
1648,콰이19,"기름을 최소화하여 요리하는 것이 특징이다. 신선한 전복과 죽순이 들어가 단백하면서 깔끔한 전복수프와 양상추 위에 바삭하게 튀긴 닭다리와 매운 고추 소스를 올린 유린기를 추천한다. 복숭아색을 주 칼라로 사용한 인테리어가 인상적이다.
 ",중식
1649,싱카이 역삼점,"1930년대 상하이의 고급 레스토랑 분위기를 주는 곳. 광동식과 매콤한 사천식 요리를 주로 선보이며, 신선한 활어 및 해산물을 강한 불에 빠르게 볶아내는 조주식 요리와 타이, 말레이시아의 영향을 받은 오리엔탈 요리도 맛볼 수 있다.
 ",중식
1650,진아춘 광화문점,"대학로의 진아춘이라는 음식점을 시작으로 3대에 걸쳐 음식점을 운영하고 있는 중식당. 일반적인 메뉴를 잘하며, 얇게 저민 닭가슴살에 팽이버섯과 표고버섯을 넣고 돌돌 말아 튀긴 라풍기가 특색 있는 메뉴이다.
 ",중식
1651,차이797,"중국 음식과 타이 음식을 전문으로 하고 있다. 입구에는 딤섬 키친도 마련되어 있고, 한쪽에서는 꽃도 전시하여 판매하고 있다. 실내 분위기도 모던하며 의자와 쿠션이 독특하면서도 편안하다.",중식
1652,난향,"1993년 10월 개업 이래 한국관광공사 등 여러 기관으로부터 '맛있고 깨끗한 집'으로 선정된 중국 음식 전문점으로서 엄선된 식자재만을 사용하여 고객의 건강을 먼저 생각하고 있다. 또한, 170여 평의 넓은 실내공간을 갖춘 고급 중식당으로 돌잔치, 상견례, 기업모임 등 각종 연회 및 가족모임이 가능하다.",중식
1653,이닝,"블랙을 위주로 사용한 미니멀한 분위기의 서구적인 인테리어에 사천식과 광동식 등 정통 중국 요리를 전문으로 한다. 생강 채와 파 채, 고수로 장식한 우럭찜이 인기 메뉴이며 그 외에도 가지새우, 발채찜 등 창조적인 요리들을 맛볼 수 있다. 변화가 잦은 청담동에서 비교적 오래 자리를 지키고 있는 곳 중의 하나이다.",중식
1654,채운,깔끔하고 고급스러운 분위기에서 홍콩 스타일의 광동식 중식을 즐길 수 있는 곳이다. 블랙빈 소스를 사용한 요리들이 다양하게 있다. 양은 많은 편이 아니어서 생각보다 가격대가 높게 나올 수도 있다.,중식
1655,어양,"해산물 요리에 강한 곳으로, 주방 한쪽에 커다란 수족관이 있어 우럭, 돔 등의 생선을 즉석에서 잡아서 요리하는데, 중국 본토처럼 새우나 고기 요리에 다양한 소스를 택할 수 있게 한다. 돼지다리를 한약재와 함께 곤 후 다시 쪄낸 어양 두반주스도 유명하다.",중식
1656,만복림,"우리 입맛에 맞는 정통 중국 요리를 맛볼 수 있는 곳으로, 얼마 전에 대우센터 빌딩에서 남산 STX 남산타워 아케이드로 이전하였다. 이전하여서도 변함없는 분위기와 맛을 유지하고 있다.",중식
1657,송림원,"산동 출신 화교가 운영하는 곳으로, 허름하고 가격도 저렴하지만, 맛만은 수준급인 50년 전통의 중식당. 7~80년대 서울식 중국 요리를 먹을 수 있다.",중식
1658,동북화과왕,"조선족을 위한 연변식 중국요리를 하는 곳으로, 양꼬치와 훠궈가 주메뉴이다. 탕수육만 해도 중국식, 광동식, 케첩, 파인애플, 레몬탕수육 등이 있을 정도로 다양한 메뉴를 자랑한다. 가격도 저렴한 편.",중식
1659,목란,"고전적인 개념의 중국집으로, 탕수육과 짬뽕을 잘한다. 만드는 데 오래 걸리는 동파육은 미리 예약해 놓는 것이 좋다. 요리는 전반적으로 두루두루 잘하는 편이다. 블로거들 사이에서 큰 인기를 끈 곳이다.",중식
1660,백리향,"초고층의 빼어난 전망과 고급스러운 실내 장식, 그리고 정중한 서비스는 식사의 분위기를 높여 준다. 정통 스타일의 중식을 즐길 수 있는 곳으로, 비즈니스나 상견례 장소로도 인기가 높다.",중식
